,tf_selection,tf_number,delta_magnitude,v_modulation,beta,tfs,delta,most_similar_cell,cosine_to_most_similar,cosine_to_target,time_to_converge
2186,only,3,1,tmp,50,"('Egr1', 'Tcf4', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2187,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Tsc22d1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2188,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768348,0.621920088,50
2189,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2190,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zeb2')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2191,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2192,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2193,only,3,1,tmp,50,"('Egr1', 'Trps1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic acinar cell,1,0.570045168,50
2194,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zbtb16')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2195,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2196,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2197,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2198,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2199,only,3,1,tmp,50,"('Egr1', 'Tsc22d1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2200,only,3,1,tmp,50,"('Egr1', 'Zbtb16', 'Zeb1')","(1.0, 1.0, 1.0)",stromal cell,0.99576834,0.621920027,50
2201,only,3,1,tmp,50,"('Egr1', 'Zbtb16', 'Zeb2')","(1.0, 1.0, 1.0)",stromal cell,0.995768377,0.62192031,50
2202,only,3,1,tmp,50,"('Egr1', 'Zbtb16', 'Zfp536')","(1.0, 1.0, 1.0)",stromal cell,0.995768365,0.621920213,50
2203,only,3,1,tmp,50,"('Egr1', 'Zbtb16', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2204,only,3,1,tmp,50,"('Egr1', 'Zbtb16', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic acinar cell,1,0.570045168,50
2205,only,3,1,tmp,50,"('Egr1', 'Zeb1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2206,only,3,1,tmp,50,"('Egr1', 'Zeb1', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2207,only,3,1,tmp,50,"('Egr1', 'Zeb1', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2208,only,3,1,tmp,50,"('Egr1', 'Zeb1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2209,only,3,1,tmp,50,"('Egr1', 'Zeb2', 'Zfp536')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2210,only,3,1,tmp,50,"('Egr1', 'Zeb2', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2211,only,3,1,tmp,50,"('Egr1', 'Zeb2', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2212,only,3,1,tmp,50,"('Egr1', 'Zfp536', 'Zfp612')","(1.0, 1.0, 1.0)",mesothelial cell,0.999999993,0.566076881,50
2213,only,3,1,tmp,50,"('Egr1', 'Zfp536', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic acinar cell,1,0.570045168,50
2214,only,3,1,tmp,50,"('Egr1', 'Zfp612', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic acinar cell,1,0.570045168,50
2215,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Foxo1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791971,0.72325914,50
2216,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Hey1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2217,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Hmgn3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791944,0.723259099,50
2218,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Isl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791941,0.723259096,50
2219,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Klf5')","(1.0, 1.0, 1.0)",large intestine goblet cell,0.991482321,0.472835907,50
2220,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Lmo2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2221,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Mafa')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791949,0.723259107,50
2222,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Mef2c')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992095049,0.626607937,50
2223,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Meis2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791959,0.723259122,50
2224,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Meis3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791925,0.723259071,50
2225,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Myt1l')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791946,0.723259102,50
2226,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Nfib')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2227,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Nfix')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2228,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Nr1d1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2229,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2230,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Peg3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791964,0.72325913,50
2231,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Plagl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791962,0.723259127,50
2232,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Pou3f2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791949,0.723259107,50
2233,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920174,50
2234,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Sox5')","(1.0, 1.0, 1.0)",stromal cell,0.995768408,0.621920529,50
2235,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Sox9')","(1.0, 1.0, 1.0)",large intestine goblet cell,0.991489169,0.472837763,50
2236,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Tcf4')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2237,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Trps1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791948,0.723259106,50
2238,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Tsc22d1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791948,0.723259106,50
2239,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768351,0.621920108,50
2240,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2241,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zeb2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2242,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zfp536')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2243,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791943,0.723259098,50
2244,only,3,1,tmp,50,"('Etv1', 'Foxa3', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791969,0.723259138,50
2245,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Hey1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2246,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Hmgn3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.99479196,0.723259124,50
2247,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Isl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791959,0.723259122,50
2248,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Klf5')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791973,0.723259144,50
2249,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Lmo2')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
2250,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Mafa')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2251,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Mef2c')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992758993,0.626718351,50
2252,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Meis2')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
2253,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Meis3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791964,0.72325913,50
2254,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.989081214,0.989081214,17.33466934
2255,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Nfib')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920172,50
2256,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Nfix')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2257,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Nr1d1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791985,0.723259162,50
2258,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2259,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Peg3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791971,0.723259141,50
2260,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Plagl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791965,0.723259132,50
2261,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Pou3f2')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2262,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Rora')","(1.0, 1.0, 1.0)",stromal cell,0.99576836,0.621920175,50
2263,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Sox5')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791962,0.723259126,50
2264,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Sox9')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
2265,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Tcf4')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
2266,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Trps1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2267,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Tsc22d1')","(1.0, 1.0, 1.0)",fenestrated cell,0.999911503,0.586790909,50
2268,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768356,0.621920143,50
2269,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zeb1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2270,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zeb2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2271,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zfp536')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2272,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791958,0.723259121,50
2273,only,3,1,tmp,50,"('Etv1', 'Foxo1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791975,0.723259147,50
2274,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Hmgn3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791902,0.723259036,50
2275,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Isl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.72325903,50
2276,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Klf5')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
2277,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Lmo2')","(1.0, 1.0, 1.0)",endothelial cell,0.99990508,0.578858057,50
2278,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Mafa')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2279,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Mef2c')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992300267,0.626643463,50
2280,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Meis2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791942,0.723259096,50
2281,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Meis3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791891,0.723259019,50
2282,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.988730658,0.988730658,17.33466934
2283,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Nfib')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2284,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Nfix')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2285,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Nr1d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992772775,0.6267205,50
2286,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
2287,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Peg3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791954,0.723259114,50
2288,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Plagl1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2289,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Pou3f2')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2290,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Rora')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2291,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Sox5')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992766238,0.626719481,50
2292,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Sox9')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
2293,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Tcf4')","(1.0, 1.0, 1.0)",endothelial cell,0.99990508,0.578858057,50
2294,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Trps1')","(1.0, 1.0, 1.0)",fibroblast,0.999976209,0.636057541,50
2295,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Tsc22d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992727804,0.626713466,50
2296,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zbtb16')","(1.0, 1.0, 1.0)",stromal cell,0.995768348,0.621920085,50
2297,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2298,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zeb2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2299,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zfp536')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2300,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791903,0.723259037,50
2301,only,3,1,tmp,50,"('Etv1', 'Hey1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791961,0.723259125,50
2302,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Isl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791884,0.723259008,50
2303,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Klf5')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
2304,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Lmo2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2305,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Mafa')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791904,0.723259038,50
2306,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Mef2c')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992072542,0.626603968,50
2307,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Meis2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791924,0.723259069,50
2308,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Meis3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791878,0.723258999,50
2309,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Myt1l')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791888,0.723259014,50
2310,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Nfib')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2311,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Nfix')","(1.0, 1.0, 1.0)",neuronal stem cell,1,0.786715334,50
2312,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Nr1d1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791973,0.723259144,50
2313,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte precursor cell,0.999999997,0.689420806,50
2314,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Peg3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791944,0.7232591,50
2315,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Plagl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.99479194,0.723259093,50
2316,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Pou3f2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791904,0.723259038,50
2317,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Rora')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2318,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Sox5')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791901,0.723259034,50
2319,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Sox9')","(1.0, 1.0, 1.0)",astrocyte of the cerebral cortex,0.999891994,0.675834893,50
2320,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Tcf4')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2321,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Trps1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791909,0.723259046,50
2322,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Tsc22d1')","(1.0, 1.0, 1.0)",smooth muscle cell,0.992082282,0.626605688,50
2323,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zbtb16')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791904,0.723259039,50
2324,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2325,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zeb2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2326,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zfp536')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791901,0.723259034,50
2327,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791885,0.723259009,50
2328,only,3,1,tmp,50,"('Etv1', 'Hmgn3', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791955,0.723259117,50
2329,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Klf5')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791949,0.723259107,50
2330,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Lmo2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.72325903,50
2331,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Mafa')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.723259031,50
2332,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Mef2c')","(1.0, 1.0, 1.0)",pancreatic D cell,0.999748392,0.764338616,50
2333,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Meis2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791919,0.723259062,50
2334,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Meis3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791877,0.723258996,50
2335,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Myt1l')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791886,0.72325901,50
2336,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Nfib')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2337,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Nfix')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
2338,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Nr1d1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791973,0.723259143,50
2339,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Olig2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.723259031,50
2340,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Peg3')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791942,0.723259096,50
2341,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Plagl1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791937,0.723259089,50
2342,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Pou3f2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.723259031,50
2343,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Rora')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791902,0.723259036,50
2344,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Sox5')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791898,0.723259029,50
2345,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Sox9')","(1.0, 1.0, 1.0)",pancreatic D cell,0.999748392,0.764338616,50
2346,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Tcf4')","(1.0, 1.0, 1.0)",pancreatic D cell,0.999748392,0.764338616,50
2347,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Trps1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791904,0.723259039,50
2348,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Tsc22d1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791897,0.723259028,50
2349,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zbtb16')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791899,0.72325903,50
2350,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zeb1')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791908,0.723259044,50
2351,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zeb2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791898,0.723259029,50
2352,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zfp536')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791897,0.723259028,50
2353,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zfp612')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791883,0.723259006,50
2354,only,3,1,tmp,50,"('Etv1', 'Isl1', 'Zfp9')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791954,0.723259115,50
2355,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Lmo2')","(1.0, 1.0, 1.0)",pancreatic stellate cell,0.99997215,0.683056104,50
2356,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Mafa')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
2357,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Mef2c')","(1.0, 1.0, 1.0)",smooth muscle cell,0.99209464,0.626607865,50
2358,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Meis2')","(1.0, 1.0, 1.0)",pancreatic PP cell,0.994791962,0.723259127,50
2359,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Meis3')","(1.0, 1.0, 1.0)",enteroendocrine cell,0.999992526,0.588293552,50
2360,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Myt1l')","(1.0, 1.0, 1.0)",neuron,0.988365237,0.988365237,17.33466934
2361,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Nfib')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.996925659,0.549183748,50
2362,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Nfix')","(1.0, 1.0, 1.0)",basal cell of epidermis,0.996923213,0.549178656,50
2363,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Nr1d1')","(1.0, 1.0, 1.0)",bladder cell,0.996197071,0.485150405,50
2364,only,3,1,tmp,50,"('Etv1', 'Klf5', 'Olig2')","(1.0, 1.0, 1.0)",oligodendrocyte,0.999999997,0.54378308,50
